symbol,company,industry_category_id,industry_category_name,industry_sub_category_id,industry_sub_category_name,industry_type_id,industry_type_name,list_date
SZ300520,科大国创,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-07-08
SZ300521,爱司凯,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2016-07-05
SZ300522,世名科技,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-07-05
SZ300523,辰安科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-07-26
SZ300525,博思软件,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-07-26
SZ300527,ST应急,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2016-08-05
SZ300528,幸福蓝海,R,文化、体育和娱乐业,,,87.0,广播、电视、电影和录音制作业,2016-08-08
SZ300529,健帆生物,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2016-08-02
SZ300530,领湃科技,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2016-08-09
SZ300531,优博讯,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-08-09
SZ300532,今天国际,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-08-18
SZ300533,冰川网络,I,信息传输、软件和信息技术服务业,,,64.0,互联网和相关服务,2016-08-18
SZ300534,陇神戎发,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2016-09-13
SZ300535,达威股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-08-12
SZ300536,农尚环境,E,建筑业,,,48.0,土木工程建筑业,2016-09-20
SZ300537,广信材料,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-08-30
SZ300538,同益股份,F,批发和零售业,,,51.0,批发业,2016-08-26
SZ300539,横河精密,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2016-08-30
SZ300540,蜀道装备,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2016-08-23
SZ300541,先进数通,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-09-13
SZ300542,新晨科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-09-20
SZ300543,朗科智能,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-09-08
SZ300545,联得装备,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2016-09-28
SZ300546,雄帝科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-09-28
SZ300547,川环科技,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2016-09-30
SZ300548,长芯博创,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-10-12
SZ300549,优德精密,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2016-09-30
SZ300550,和仁科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-10-18
SZ300551,古鳌科技,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2016-10-18
SZ300552,万集科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-10-21
SZ300553,集智股份,C,制造业,CI,仪器、仪表,40.0,仪器仪表制造业,2016-10-21
SZ300554,三超新材,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2017-04-21
SZ300555,ST路通,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-10-18
SZ300556,丝路视觉,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-11-04
SZ300557,理工光科,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2016-11-01
SZ300558,贝达药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2016-11-07
SZ300559,佳发教育,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-11-01
SZ300560,中富通,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-11-01
SZ300561,*ST汇科,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-11-17
SZ300562,乐心医疗,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2016-11-16
SZ300563,神宇股份,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-11-14
SZ300564,筑博设计,M,科学研究和技术服务业,,,74.0,专业技术服务业,2019-11-08
SZ300565,科信技术,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-11-22
SZ300566,激智科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-11-15
SZ300567,精测电子,C,制造业,CI,仪器、仪表,40.0,仪器仪表制造业,2016-11-22
SZ300568,星源材质,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-12-01
SZ300569,天能重工,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2016-11-25
SZ300570,太辰光,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-12-06
SZ300571,平治信息,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-12-13
SZ300572,安车检测,C,制造业,CI,仪器、仪表,40.0,仪器仪表制造业,2016-12-06
SZ300573,兴齐眼药,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2016-12-08
SZ300575,中旗股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2016-12-20
SZ300576,容大感光,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-12-20
SZ300577,开润股份,C,制造业,CB,纺织、服装、鞋帽,19.0,皮革、毛皮、羽毛及其制品和制鞋业,2016-12-21
SZ300578,会畅通讯,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-01-25
SZ300579,数字认证,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2016-12-23
SZ300580,贝斯特,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-01-11
SZ300581,晨曦航空,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-12-20
SZ300582,英飞特,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2016-12-28
SZ300583,赛托生物,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-01-06
SZ300584,海辰药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-01-12
SZ300585,奥联电子,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2016-12-29
SZ300586,美联新材,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-01-04
SZ300587,天铁科技,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2017-01-05
SZ300588,熙菱信息,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-01-05
SZ300589,江龙船艇,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,2017-01-13
SZ300590,移为通信,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-01-11
SZ300591,万里马,C,制造业,CB,纺织、服装、鞋帽,19.0,皮革、毛皮、羽毛及其制品和制鞋业,2017-01-10
SZ300592,华凯易佰,F,批发和零售业,,,52.0,零售业,2017-01-20
SZ300593,新雷能,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-01-13
SZ300594,朗进科技,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,2019-06-21
SZ300595,欧普康视,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-01-17
SZ300596,利安隆,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-01-19
SZ300597,吉大通信,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-01-23
SZ300598,诚迈科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-01-20
SZ300599,雄塑科技,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2017-01-23
SZ300600,国瑞科技,C,制造业,CG,专用、通用及交通运输设备,37.0,铁路、船舶、航空航天和其他运输设备制造业,2017-01-25
SZ300601,康泰生物,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-02-07
SZ300602,飞荣达,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-01-26
SZ300603,立昂技术,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-01-26
SZ300604,长川科技,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-04-17
SZ300605,恒锋信息,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-02-08
SZ300606,金太阳,C,制造业,CF,金属、非金属,30.0,非金属矿物制品业,2017-02-08
SZ300607,拓斯达,C,制造业,CG,专用、通用及交通运输设备,34.0,通用设备制造业,2017-02-09
SZ300608,思特奇,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-02-13
SZ300609,汇纳科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-02-15
SZ300610,晨化股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-02-13
SZ300611,美力科技,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-02-20
SZ300612,宣亚国际,L,租赁和商务服务业,,,72.0,商务服务业,2017-02-15
SZ300613,富瀚微,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-02-20
SZ300614,百川畅银,N,水利、环境和公共设施管理业,,,77.0,生态保护和环境治理业,2021-05-25
SZ300615,欣天科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-02-15
SZ300616,尚品宅配,C,制造业,CC,木材、家具,21.0,家具制造业,2017-03-07
SZ300617,安靠智电,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-02-28
SZ300618,寒锐钴业,C,制造业,CF,金属、非金属,32.0,有色金属冶炼和压延加工业,2017-03-06
SZ300619,金银河,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-03-01
SZ300620,光库科技,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-03-10
SZ300621,维业股份,E,建筑业,,,50.0,建筑装饰、装修和其他建筑业,2017-03-16
SZ300622,博士眼镜,F,批发和零售业,,,52.0,零售业,2017-03-15
SZ300623,捷捷微电,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-03-14
SZ300624,万兴科技,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2018-01-18
SZ300625,三雄极光,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-03-17
SZ300626,华瑞股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-03-20
SZ300627,华测导航,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-03-21
SZ300628,亿联网络,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-03-17
SZ300629,新劲刚,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-03-24
SZ300631,久吾高科,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-03-23
SZ300632,光莆股份,C,制造业,CH,电气、电子及通讯,38.0,电气机械和器材制造业,2017-04-06
SZ300633,开立医疗,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-04-06
SZ300634,彩讯股份,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2018-03-23
SZ300635,中达安,M,科学研究和技术服务业,,,74.0,专业技术服务业,2017-03-31
SZ300636,同和药业,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-03-31
SZ300637,扬帆新材,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-04-12
SZ300638,广和通,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-04-13
SZ300639,凯普生物,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-04-12
SZ300640,德艺文创,C,制造业,CD,造纸、印刷、文教,24.0,文教、工美、体育和娱乐用品制造业,2017-04-17
SZ300641,正丹股份,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-04-18
SZ300642,透景生命,C,制造业,CE,石油、化学、生物医药,27.0,医药制造业,2017-04-21
SZ300643,万通智控,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-05-05
SZ300644,南京聚隆,C,制造业,CE,石油、化学、生物医药,29.0,橡胶和塑料制品业,2018-02-06
SZ300645,正元智慧,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-04-21
SZ300647,超频三,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-05-03
SZ300648,星云股份,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-04-25
SZ300649,杭州园林,M,科学研究和技术服务业,,,74.0,专业技术服务业,2017-05-05
SZ300650,太龙股份,F,批发和零售业,,,51.0,批发业,2017-05-03
SZ300651,金陵体育,C,制造业,CD,造纸、印刷、文教,24.0,文教、工美、体育和娱乐用品制造业,2017-05-09
SZ300652,雷迪克,C,制造业,CG,专用、通用及交通运输设备,36.0,汽车制造业,2017-05-16
SZ300653,正海生物,C,制造业,CG,专用、通用及交通运输设备,35.0,专用设备制造业,2017-05-16
SZ300654,世纪天鸿,R,文化、体育和娱乐业,,,86.0,新闻和出版业,2017-09-26
SZ300655,晶瑞电材,C,制造业,CE,石油、化学、生物医药,26.0,化学原料和化学制品制造业,2017-05-23
SZ300656,民德电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-05-19
SZ300657,弘信电子,C,制造业,CH,电气、电子及通讯,39.0,计算机、通信和其他电子设备制造业,2017-05-23
SZ300658,延江股份,C,制造业,CB,纺织、服装、鞋帽,17.0,纺织业,2017-06-02
SZ300659,中孚信息,I,信息传输、软件和信息技术服务业,,,65.0,软件和信息技术服务业,2017-05-26
